Date,Dialer,Agent,COID,AID,Campaign,Company,Phone,Included on Output File,Submitted As,Passed Type,Incentive Value,Coaching Notes
2/3/2017,F,Lauren Gerry,003G000002LDqhIIAT,001G000001qktPEIAY,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Irvington Primary Care,9733516000,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/3/2017,F,Paul Gallant,003A000000fYyIxIAK,001A000000W8a2oIAB,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Associated Foot & Ankle Specialists,6022490213,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/6/2017,F,John Bonetti,003A000000ev7eAIAQ,001A000000W979BIAR,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Rudy J Vervaeke MD,5867757400,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/6/2017,F,Lauren Gerry,003A000000e7XUaIAM,001A000000W8jjnIAB,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Francisco A Matheus DO,3019427100,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/6/2017,F,Lauren Gerry,003A000000adCv0IAE,001A000000W9IJVIA3,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Adult Treatment Center,7327385401,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/7/2017,F,Allison Novak,003A000000adFDSIA2,001A000000W8YOMIA3,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Elrick A Murray MD,9087530440,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/7/2017,F,Anthony Ryan,003A000000cyXeuIAE,001A000000W8pu9IAB,OTM Responder - 2017 Jacksonville Dinner Seminar,Prime Care,9048270078,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/7/2017,F,John Bonetti,003A000000evDL6IAM,001A000000W8W14IAF,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Eastland Womens Clinic,5867744190,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/7/2017,F,John Bonetti,003A000000fZI78IAG,001A000000W8Q0fIAF,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Christopher Stalberg MD PLLC,6235448400,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/7/2017,F,Kevin Clinton,003A000000evLpoIAE,001A000000W8q7hIAB,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Joseph E Silver DPM,5865734880,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/7/2017,F,Lauren Gerry,003A000000ad5YPIAY,001A000000W8X4cIAF,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Holmdel Cardiology,7322640210,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/7/2017,F,Sherina Howard,003A000000ewfVoIAI,001A000000W96ZQIAZ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Kenneth R Lawrence DPM,2484761616,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/7/2017,F,Sherina Howard,003G0000024iuVeIAI,001G000001fHGWyIAO,OTM Responder - 2017 Jacksonville Dinner Seminar,First Coast Heart & Vasculr Center,9043428300,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/8/2017,F,Allison Novak,003A000000evI7aIAE,001A000000W9D17IAF,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Durene M Elem-Vaughn DPM PC,3133860000,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/8/2017,F,Ashley Defilippo,003A000000adArcIAE,001A000000W8vXLIAZ,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,N J Medcare,9086878538,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/8/2017,F,John Bonetti,003A000000ad3fXIAQ,001A000000W8nJNIAZ,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Paul A Blum MD,7324943220,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/8/2017,F,John Bonetti,003A000000evIN0IAM,001A000000W9DgSIAV,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Arbor Ypsi Foot & Ankle Center,7349751700,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/8/2017,F,John Bonetti,003A000000evJgKIAU,001A000000W9BqMIAV,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Boriboon Pediatrics,3135629500,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/8/2017,F,John Bonetti,003G000000rdzRVIAY,001G000000gwoMKIAY,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Mind Body Medicine Center,4806077999,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/8/2017,F,Lauren Gerry,003A000000ewj1YIAQ,001A000000W9I78IAF,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Associates In Family Medicine,2489977000,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/8/2017,F,Sherina Howard,003G000000reZ0fIAE,001G000000gwojCIAQ,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Premiere Care For Women,6235840800,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/8/2017,F,Sherina Howard,003G000002LDkjDIAT,001G000001qkvpfIAA,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Floyd Miller DPM,4802193766,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/9/2017,F,Robyn Davis,003A000000fYy9zIAC,001A000000W9J1YIAV,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Sun Valley Pediatric Urgent Cr,4803555437,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/9/2017,F,Jeff Grygiel,003A000000adJPQIA2,001G000001tWvi8IAC,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Synergy Medical Services,9089029111,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/9/2017,F,Mitch Adams,003A000000ewkkCIAQ,001A000000W8Pk2IAF,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Maplecrest Medical,5867952980,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/10/2017,F,Allison Novak,003G000002Hr4qkIAB,001G000001osVaHIAU,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Jackson Health Services,3138318805,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/10/2017,F,Allison Novak,003A000000ad5gWIAQ,001A000000W94b2IAB,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Morris Family Medical Center,9083511700,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/10/2017,F,John Bonetti,003A000000fYtSdIAK,001A000000W9KKFIA3,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Armadillo Pediatrics,6022579229,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/10/2017,F,Robyn Davis,003A000000ev67AIAQ,001A000000W9DpbIAF,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Duggal & George MD PC,7343266333,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/10/2017,F,Sherina Howard,003G000002YdxtEIAR,001G000001zSEgvIAG,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Mawri Pediatrics,8105847689,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/10/2017,F,Sherina Howard,003G0000013qLO2IAM,001A000000W8fVIIAZ,OTM Responder - 2017 Jacksonville Dinner Seminar,First Coast MD,9047305115,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/10/2017,F,Sherina Howard,003A000000adQAFIA2,001A000000W8hB8IAJ,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Young S Chae MD,7326328094,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/13/2017,F,John Bonetti,003G0000013pnKFIAY,001A000000W91JeIAJ,OTM Responder - 2017 Feb Baltimore Dinner Seminar,All About Women OB/GYN LLC,3018162080,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/13/2017,F,John Bonetti,003G0000013UKSTIA4,001G000000pHYs9IAG,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Momodu A Jack MD,2028657981,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/13/2017,F,John Bonetti,003A000000bjwh5IAA,001A000000W8efIIAR,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Birgis K Alam MD PA,9544372020,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/13/2017,F,Jeff Grygiel,003A000000fZCkZIAW,001A000000W8UhKIAV,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Now Care Urgent Care,6238757900,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Robyn Davis,003A000000fYNfTIAW,001A000000W8hLOIAZ,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Active Kids Pediatrics,4807838960,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Amy Day,003A000000e7VBnIAM,001A000000W8VqOIAV,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Stephan C Kurylas MD,4107212422,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Ashley Defilippo,003A000000e7VXaIAM,001A000000W8qiMIAR,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Ashok Krishnaswamy MD,4107686566,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Allison Novak,003A000000d05I8IAI,001A000000W8XylIAF,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Maryland Foot & Ankle Center,3016996178,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Anne Peabody,003A000000bl3JFIAY,001A000000W9HKWIA3,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Neurology Centers of Palm Bch Inc,5613922950,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Anthony Ryan,003A000000bk9wMIAQ,001A000000W8vuyIAB,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Steingard Medical Group,6023361966,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Gerard Pitts,003A000000e7XV0IAM,001A000000W8JZdIAN,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Jon M Sherman DPM,3013305666,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Gerard Pitts,003G0000013UhA3IAK,001A000000W95lZIAR,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Center for Foot Surgery,9543702400,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,John Bonetti,003G0000013UfiqIAC,001G000000pHarZIAS,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Pedro O Diaz,3055580720,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,John Bonetti,003A000000Pzo2gIAB,001A000000OqyosIAB,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Rosa M Cuello-Suarez MD,5619645161,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,John Bonetti,003G0000013qII0IAM,001A000000W8dgAIAR,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Neil S Gold MD PA,5614988000,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Jim McGonigle,003A000000e7VwcIAE,001A000000W8vBDIAZ,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Joseph Girlando DPM,4108661100,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Kevin Clinton,003G000002LDlNBIA1,001G000001qkxtPIAQ,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Pediatric Care Center #2,5616410811,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Lauren Gerry,003A000000e7XXSIA2,001A000000W8IjDIAV,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Milestone Medical Services,3014081885,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Lauren Gerry,003G0000013UgrkIAC,001G000000pHb0WIAS,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Marc A Saltzman MD,3059331113,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Lauren Gerry,003G000001kNw6TIAS,001A000000W9FTKIA3,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Boca Podiatry Group Inc,5617503060,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Sherina Howard,003A000000bkMJFIA2,001A000000W8zrqIAB,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Minor Plaza Pediatrics,9547791666,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Sherina Howard,003A000000cJmSwIAK,001A000000W94RtIAJ,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Broward Community Medical Center,9547477373,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Sherina Howard,003A000000czMVBIA2,001A000000OqykMIAR,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Pediatric Health Of Weston,9546590333,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Sherina Howard,003G0000013UddZIAS,001G000000pHafOIAS,OTM Responder - 2017 Jacksonville Dinner Seminar,Island Doctors,9047572811,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/14/2017,F,Sherina Howard,003G000001LpMWhIAN,001A000000W8m4lIAB,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Maria A Mustelier MD,3059449388,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Amy Day,003G0000013Ud3wIAC,001A000000W94KlIAJ,OTM Responder - 2017 Jacksonville Dinner Seminar,Physicians Pain Center,9048087246,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Allison Novak,003A000000ev7q2IAA,001A000000W9EFyIAN,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Troy Podiatrists,2486895125,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Anthony Ryan,003G000002LDdsZIAT,001G000001qksI4IAI,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Movement Disorders Center Of AZ,4805265441,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Anthony Ryan,003A000000fYaKPIA0,001A000000W93lXIAR,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Ocotillo Foot & Ankle Centers,4808950276,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Anthony Ryan,003G000000vzFhdIAE,001G000000iyfhwIAA,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Arizona Medical Clinic,6022742100,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Debora Fleury,003A000000ewJY0IAM,001A000000W9HF8IAN,OTM Responder - 2017 Feb Birmingham Dinner Seminar,White Lake Family Medicine,2486981999,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Gerard Pitts,003A000000ad6CIIAY,001A000000W8i6WIAR,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Gastro Associates Of Central NJ,7327449090,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Gerard Pitts,003A000000ad5zWIAQ,001A000000W8sRYIAZ,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Mieczyslaw Z Jez MD,9089256290,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,John Bonetti,003A000000ewY3EIAU,001A000000W91QHIAZ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Twelve Oaks Pediatrics (formerly My Kids Doc-Novi),2483478040,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,John Bonetti,003A000000ewjtaIAA,001A000000W8Z2WIAV,OTM Responder - 2017 Feb Birmingham Dinner Seminar,George Y Saad MD,3132729570,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Jeff Grygiel,003A000000ev8eOIAQ,001A000000W8lZnIAJ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Richard S Fine MD,5867799710,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Kevin Clinton,003G0000026ea47IAA,001G000001hsytcIAA,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Douglas N DeLorenzo DPM,7322973002,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Lauren Gerry,003A000000e7T0xIAE,001A000000W98SXIAZ,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Albert & Austein MDs,3017744100,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Lauren Gerry,003G0000025ALdAIAW,001A000000W8zMUIAZ,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Kiumarce Kahsi MD,4102843322,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Lauren Gerry,003G0000013UM6JIAW,001G000000pHZ4CIAW,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Maryland Center Neuro-Ophthalmology and Neuro-Otology,4107401000,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Lauren Gerry,003G0000012AXHOIA4,001G000000pG0bHIAS,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Spine and Rehabilitation Physicians,4435420932,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Sherina Howard,003A000000idYKmIAM,001A000000W8vdNIAR,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Neri Franzon Md,9547761412,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Sherina Howard,003G0000013qMNIIA2,001A000000W8NL0IAN,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Kasra N Behfar DPM PA,9547827071,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Sherina Howard,003G000002IGE6xIAH,001G000001pWDzTIAW,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Favreau Dermatology and Cosmetic Center,9548828444,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Sherina Howard,003G0000017RCT3IAO,001A000000W9IPWIA3,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Military Trail Medical Associates,5614985800,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Sherina Howard,003G000001XmsynIAB,001G000001FMgoSIAT,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Steven L Kanner Do,5613194181,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Sherina Howard,003G0000013qI8jIAE,001A000000W8SnnIAF,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,North General Center Medicine,5617332929,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
2/15/2017,F,Sherina Howard,003G000002YdwjRIAR,001G000001zSEn9IAG,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Elite Diabetes,5612355980,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/3/2017,F,Amy Day,,,Q1 2017 Voice B2B Campaign,Nexigen Communications,8594916601,x,Sent Info - In Market,Sent Info - In Market,$5.00 ,
1/3/2017,F,Allison Novak,003A000000bk6J8IAI,001A000000W8XpbIAF,OTM Responder - 2017 Jan Houston Dinner Seminar,Allergy Center,7139327872,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003G000002LDh7kIAD,001G000001qktTXIAY,OTM Responder - 2017 Jan Houston Dinner Seminar,Jyoti Behl MD,3014411026,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003A000000fZBYYIA4,001A000000W8Tl6IAF,OTM Responder - 2017 Jan Houston Dinner Seminar,Pars Plastic Surgery Pa,7134656198,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003A000000fYQvyIAG,001A000000W8ZHFIA3,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Junli Zha MD,9492620838,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003A000000fZEZ5IAO,001A000000W9FnBIAV,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Laser Dermatology Clinic,7148471277,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003A000000fYroLIAS,001A000000W8ZvLIAV,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Shih-Ting P Tsai MD,9496504630,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003G000002LDcqMIAT,001G000001qktouIAA,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Neda Mehr MD FAAD,8553864735,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003A000000fYRBTIA4,001A000000W92DLIAZ,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Russell Rapoza MD,7144444003,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003G0000013qKJwIAM,001A000000W8dHWIAZ,OTM Responder - 2017 Jan Tampa Dinner Seminar,Fernando A Rodriguez MD PA,8138867112,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003G000002cPr5aIAC,001G000001qmK5ZIAU,OTM Responder - 2017 Jan Tampa Dinner Seminar,Belcher Point Center Internal Medicine,7277999990,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003G0000013qNTUIA2,001A000000W8wSgIAJ,OTM Responder - 2017 Jan Tampa Dinner Seminar,Carolyn S Connelly MD,8138702100,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003G0000013qHzCIAU,001A000000W8m4VIAR,OTM Responder - 2017 Jan Tampa Dinner Seminar,Childrens Health Center,8139147772,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003G000002LDqHgIAL,001G000001qkrHcIAI,OTM Responder - 2017 Jan Tampa Dinner Seminar,Florida Uflgy Oncology Urogynclgy,8136533737,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anne Peabody,003A000000bkLsPIAU,001A000000W98VNIAZ,OTM Responder - 2017 Jan Tampa Dinner Seminar,Lagniappe Medical,7273814463,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anthony Ryan,003A000000bk2QQIAY,001A000000W8zv6IAB,OTM Responder - 2017 Jan Houston Dinner Seminar,George G Burnazian MD,7135275626,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anthony Ryan,003G000002X1OrEIAV,001G000001y8vUDIAY,OTM Responder - 2017 Jan Houston Dinner Seminar,North Loop Minor Emergency Care PLLC,2813467538,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anthony Ryan,003A000000blFhpIAE,001A000000W8ZyBIAV,OTM Responder - 2017 Jan Tampa Dinner Seminar,TLC Medical,8138741852,x,Registered,Registered,$3.50 ,
1/3/2017,F,Anthony Ryan,003A000000czMDLIA2,001A000000W8nGHIAZ,OTM Responder - 2017 Jan Tampa Dinner Seminar,Orthopaedic Medical Group Of Tampa Bay,8136842663,x,Registered,Registered,$3.50 ,
1/3/2017,F,Ashley Defilippo,003A000000fYmrdIAC,001A000000W8R1PIAV,OTM Responder - 2017 Jan Houston Dinner Seminar,East Texas Cardiology,2813251005,x,Registered,Registered,$3.50 ,
1/3/2017,F,Ashley Defilippo,003G000002c1bWRIAY,001G000001yhlbPIAQ,OTM Responder - 2017 Jan Houston Dinner Seminar,Tmc Physicians,7136667000,x,Registered,Registered,$3.50 ,
1/3/2017,F,Barnaby Thomas,003A000000fYOrZIAW,001A000000W8sVzIAJ,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Reza Govashiri MD,9498304201,x,Registered,Registered,$3.50 ,
1/3/2017,F,Barnaby Thomas,003A000000cIZnRIAW,001G000000gwnv8IAA,OTM Responder - 2017 Jan Tampa Dinner Seminar,Central Florida Kidney Care,8636880576,x,Registered,Registered,$3.50 ,
1/3/2017,F,Debora Fleury,003A000000PzjMqIAJ,001A000000Oqy4VIAR,OTM Responder - 2017 Jan Houston Dinner Seminar,Dermagenix,7136623376,x,Registered,Registered,$3.50 ,
1/3/2017,F,Debora Fleury,003A000000fZF2ZIAW,001A000000W9CAbIAN,OTM Responder - 2017 Jan Houston Dinner Seminar,Houston Internal Medicine Associates,7137732255,x,Registered,Registered,$3.50 ,
1/3/2017,F,Debora Fleury,003G000002LDmc4IAD,001G000001qkvAwIAI,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Anita C Moniuszko DPM,9497067463,x,Registered,Registered,$3.50 ,
1/3/2017,F,Gerard Pitts,003A000000fZ8O6IAK,001A000000W8YRyIAN,OTM Responder - 2017 Jan Houston Dinner Seminar,Center Street Medical Clinic,7138694631,x,Registered,Registered,$3.50 ,
1/3/2017,F,Gerard Pitts,003A000000fZBMrIAO,001A000000W8u1IIAR,OTM Responder - 2017 Jan Houston Dinner Seminar,Ella Family Medicine Inc,7138801950,x,Registered,Registered,$3.50 ,
1/3/2017,F,Gerard Pitts,003A000000bl2r8IAA,001A000000W9FeMIAV,OTM Responder - 2017 Jan Tampa Dinner Seminar,Florida Neurovascular Institute,8132509101,x,Registered,Registered,$3.50 ,
1/3/2017,F,Gerard Pitts,003A000000PzxXsIAJ,001G000000gwqX9IAI,OTM Responder - 2017 Jan Tampa Dinner Seminar,Sunshine Pediatircs Of Lutz,8139482679,x,Registered,Registered,$3.50 ,
